traffic_volume,rain_1h,snow_1h,clouds_all,hour,day_of_week,month,year,day_of_year,is_weekend,congestion_level,temp_celsius,is_holiday,weather_main_encoded,weather_description_encoded
4535,0.0,0.0,20,18,0,10,2012,289,0,Medium,13.03000000000003,1,1,4
3234,0.0,0.0,75,19,0,10,2012,289,0,Medium,12.050000000000011,1,1,2
2677,0.0,0.0,75,20,0,10,2012,289,0,Low,11.53000000000003,1,1,2
2077,0.0,0.0,90,21,0,10,2012,289,0,Low,11.340000000000032,1,1,19
1380,0.0,0.0,20,22,0,10,2012,289,0,Low,10.390000000000043,1,1,4
927,0.0,0.0,75,23,0,10,2012,289,0,Low,9.180000000000007,1,1,2
500,0.0,0.0,20,0,1,10,2012,290,0,Low,8.060000000000002,1,1,4
324,0.0,0.0,1,1,1,10,2012,290,0,Low,6.720000000000027,1,0,27
257,0.0,0.0,1,2,1,10,2012,290,0,Low,5.78000000000003,1,0,27
354,0.0,0.0,1,3,1,10,2012,290,0,Low,4.760000000000048,1,0,27
769,0.0,0.0,1,4,1,10,2012,290,0,Low,4.060000000000002,1,0,27
2769,0.0,0.0,1,5,1,10,2012,290,0,Low,3.4600000000000364,1,0,27
5789,0.0,0.0,1,6,1,10,2012,290,0,Medium,2.9600000000000364,1,0,27
7055,0.0,0.0,20,7,1,10,2012,290,0,High,1.660000000000025,1,1,4
6408,0.0,0.0,20,8,1,10,2012,290,0,High,1.8400000000000318,1,1,4
5254,0.0,0.0,20,9,1,10,2012,290,0,Medium,4.760000000000048,1,1,4
4547,0.0,0.0,20,10,1,10,2012,290,0,Medium,7.560000000000002,1,1,4
4784,0.0,0.0,20,11,1,10,2012,290,0,Medium,10.700000000000045,1,1,4
5015,0.0,0.0,40,12,1,10,2012,290,0,Medium,12.860000000000014,1,1,24
5057,0.0,0.0,1,13,1,10,2012,290,0,Medium,13.160000000000025,1,0,27
5430,0.0,0.0,75,14,1,10,2012,290,0,Medium,15.0,1,1,2
5813,0.0,0.0,75,15,1,10,2012,290,0,Medium,16.0,1,1,2
6496,0.0,0.0,75,16,1,10,2012,290,0,High,15.840000000000032,1,1,2
6429,0.0,0.0,75,17,1,10,2012,290,0,High,15.710000000000036,1,1,2
5142,0.0,0.0,90,18,1,10,2012,290,0,Medium,15.010000000000048,1,1,19
3311,0.0,0.0,68,19,1,10,2012,290,0,Medium,14.129999999999995,1,6,13
2777,0.0,0.0,90,20,1,10,2012,290,0,Low,13.890000000000043,1,1,19
2331,0.0,0.0,90,21,1,10,2012,290,0,Low,13.75,1,1,19
1767,0.0,0.0,90,22,1,10,2012,290,0,Low,13.939999999999998,1,1,19
1093,0.0,0.0,90,23,1,10,2012,290,0,Low,13.939999999999998,1,1,19
554,0.0,0.0,75,0,2,10,2012,291,0,Low,13.740000000000009,1,1,2
333,0.0,0.0,75,1,2,10,2012,291,0,Low,13.78000000000003,1,1,2
267,0.0,0.0,90,2,2,10,2012,291,0,Low,13.78000000000003,1,1,19
358,0.0,0.0,90,3,2,10,2012,291,0,Low,13.920000000000016,1,1,19
777,0.0,0.0,75,4,2,10,2012,291,0,Low,13.410000000000025,1,1,2
2732,0.0,0.0,90,5,2,10,2012,291,0,Low,12.760000000000048,1,1,19
5637,0.0,0.0,90,6,2,10,2012,291,0,Medium,12.140000000000043,1,1,19
5564,0.0,0.0,75,7,2,10,2012,291,0,Medium,11.770000000000039,1,1,2
6274,0.0,0.0,75,8,2,10,2012,291,0,High,12.200000000000045,1,1,2
5403,0.0,0.0,100,9,2,10,2012,291,0,Medium,12.57000000000005,1,6,20
5403,0.0,0.0,100,9,2,10,2012,291,0,Medium,12.57000000000005,1,6,13
4680,0.0,0.0,75,10,2,10,2012,291,0,Medium,13.939999999999998,1,1,2
4642,0.0,0.0,75,11,2,10,2012,291,0,Medium,15.160000000000025,1,1,2
4979,0.0,0.0,1,12,2,10,2012,291,0,Medium,15.460000000000036,1,0,27
4851,0.0,0.0,1,13,2,10,2012,291,0,Medium,17.170000000000016,1,0,27
4291,0.0,0.0,1,14,2,10,2012,291,0,Medium,18.210000000000036,1,0,27
4714,0.0,0.0,1,15,2,10,2012,291,0,Medium,18.860000000000014,1,0,27
6723,0.0,0.0,1,16,2,10,2012,291,0,High,19.460000000000036,1,0,27
6180,0.0,0.0,1,17,2,10,2012,291,0,High,19.5,1,0,27
4843,0.0,0.0,40,18,2,10,2012,291,0,Medium,17.370000000000005,1,1,24
3435,0.0,0.0,40,19,2,10,2012,291,0,Medium,15.200000000000045,1,1,24
2921,0.0,0.0,40,20,2,10,2012,291,0,Low,13.57000000000005,1,1,24
2763,0.0,0.0,40,21,2,10,2012,291,0,Low,12.340000000000032,1,1,24
1930,0.0,0.0,20,22,2,10,2012,291,0,Low,11.07000000000005,1,1,4
1160,0.0,0.0,20,23,2,10,2012,291,0,Low,10.650000000000034,1,1,4
654,0.0,0.0,20,0,3,10,2012,292,0,Low,10.57000000000005,1,1,4
374,0.0,0.0,40,1,3,10,2012,292,0,Low,9.650000000000034,1,1,24
301,0.0,0.0,99,2,3,10,2012,292,0,Low,9.170000000000016,1,5,17
397,0.0,0.0,99,3,3,10,2012,292,0,Low,9.230000000000018,1,5,17
794,0.0,0.0,90,4,3,10,2012,292,0,Low,9.610000000000014,1,1,19
2564,0.0,0.0,99,5,3,10,2012,292,0,Low,9.730000000000018,1,5,17
5358,0.0,0.0,75,6,3,10,2012,292,0,Medium,11.03000000000003,1,1,2
6441,0.0,0.0,90,7,3,10,2012,292,0,High,11.54000000000002,1,1,19
5536,0.0,0.0,90,8,3,10,2012,292,0,Medium,11.850000000000023,1,1,19
5256,0.0,0.0,99,9,3,10,2012,292,0,Medium,13.75,1,6,13
4619,0.0,0.0,90,10,3,10,2012,292,0,Medium,15.200000000000045,1,1,19
5107,0.0,0.0,90,11,3,10,2012,292,0,Medium,16.439999999999998,1,1,19
5147,0.0,0.0,99,12,3,10,2012,292,0,Medium,15.120000000000005,1,6,13
5283,0.0,0.0,90,13,3,10,2012,292,0,Medium,13.260000000000048,1,1,19
5704,0.0,0.0,90,14,3,10,2012,292,0,Medium,12.810000000000002,1,1,19
5887,0.0,0.0,90,15,3,10,2012,292,0,Medium,13.890000000000043,1,1,19
6307,0.0,0.0,90,16,3,10,2012,292,0,High,14.03000000000003,1,1,19
5953,0.0,0.0,90,17,3,10,2012,292,0,Medium,13.79000000000002,1,1,19
4519,0.0,0.0,90,18,3,10,2012,292,0,Medium,12.860000000000014,1,1,19
3427,0.0,0.0,100,19,3,10,2012,292,0,Medium,11.520000000000039,1,2,11
2921,0.0,0.0,100,20,3,10,2012,292,0,Low,10.29000000000002,1,6,13
2649,0.0,0.0,100,21,3,10,2012,292,0,Low,9.360000000000014,1,2,11
2005,0.0,0.0,90,22,3,10,2012,292,0,Low,8.75,1,1,19
1177,0.0,0.0,90,23,3,10,2012,292,0,Low,8.700000000000045,1,1,19
699,0.0,0.0,90,0,4,10,2012,293,0,Low,8.129999999999995,1,1,19
436,0.0,0.0,87,1,4,10,2012,293,0,Low,7.82000000000005,1,5,17
353,0.0,0.0,87,2,4,10,2012,293,0,Low,7.2900000000000205,1,2,11
353,0.0,0.0,87,2,4,10,2012,293,0,Low,7.2900000000000205,1,5,17
399,0.0,0.0,87,3,4,10,2012,293,0,Low,6.8700000000000045,1,5,17
720,0.0,0.0,87,4,4,10,2012,293,0,Low,6.640000000000043,1,2,11
720,0.0,0.0,87,4,4,10,2012,293,0,Low,6.640000000000043,1,5,17
720,0.0,0.0,87,4,4,10,2012,293,0,Low,6.640000000000043,1,6,13
720,0.0,0.0,87,4,4,10,2012,293,0,Low,6.640000000000043,1,2,3
2370,0.0,0.0,87,5,4,10,2012,293,0,Low,6.590000000000032,1,5,17
2370,0.0,0.0,87,5,4,10,2012,293,0,Low,6.590000000000032,1,6,13
5162,0.0,0.0,87,6,4,10,2012,293,0,Medium,6.5,1,2,11
5162,0.0,0.0,87,6,4,10,2012,293,0,Medium,6.5,1,5,17
5162,0.0,0.0,87,6,4,10,2012,293,0,Medium,6.5,1,6,13
5777,0.0,0.0,91,7,4,10,2012,293,0,Medium,6.300000000000011,1,5,17
5777,0.0,0.0,91,7,4,10,2012,293,0,Medium,6.300000000000011,1,6,18
5235,0.0,0.0,91,8,4,10,2012,293,0,Medium,6.07000000000005,1,2,11
5235,0.0,0.0,91,8,4,10,2012,293,0,Medium,6.07000000000005,1,5,17
5235,0.0,0.0,91,8,4,10,2012,293,0,Medium,6.07000000000005,1,6,13
4606,0.0,0.0,91,9,4,10,2012,293,0,Medium,6.2000000000000455,1,6,13
4606,0.0,0.0,91,9,4,10,2012,293,0,Medium,6.2000000000000455,1,5,17
4328,0.0,0.0,91,10,4,10,2012,293,0,Medium,6.770000000000039,1,5,17
4282,0.0,0.0,90,11,4,10,2012,293,0,Medium,7.2900000000000205,1,1,19
4489,0.0,0.0,90,12,4,10,2012,293,0,Medium,7.850000000000023,1,1,19
4908,0.0,0.0,90,13,4,10,2012,293,0,Medium,8.360000000000014,1,1,19
5620,0.0,0.0,92,14,4,10,2012,293,0,Medium,8.78000000000003,1,5,17
5849,0.0,0.0,92,15,4,10,2012,293,0,Medium,8.79000000000002,1,5,17
5849,0.0,0.0,92,15,4,10,2012,293,0,Medium,8.79000000000002,1,2,11
4945,0.0,0.0,92,16,4,10,2012,293,0,Medium,9.120000000000005,1,6,18
4619,0.0,0.0,92,17,4,10,2012,293,0,Medium,9.260000000000048,1,6,13
4479,0.0,0.0,90,18,4,10,2012,293,0,Medium,9.060000000000002,1,1,19
3804,0.0,0.0,75,19,4,10,2012,293,0,Medium,8.54000000000002,1,1,2
2908,0.0,0.0,90,20,4,10,2012,293,0,Low,8.110000000000014,1,1,19
2942,0.0,0.0,92,21,4,10,2012,293,0,Low,7.510000000000048,1,5,17
3077,0.0,0.0,92,22,4,10,2012,293,0,Medium,7.28000000000003,1,2,3
3077,0.0,0.0,92,22,4,10,2012,293,0,Medium,7.28000000000003,1,2,11
2051,0.0,0.0,92,23,4,10,2012,293,0,Low,6.9500000000000455,1,5,17
2051,0.0,0.0,92,23,4,10,2012,293,0,Low,6.9500000000000455,1,6,13
2051,0.0,0.0,92,23,4,10,2012,293,0,Low,6.9500000000000455,1,2,11
1270,0.0,0.0,92,0,5,10,2012,294,1,Low,6.910000000000025,1,6,13
1270,0.0,0.0,92,0,5,10,2012,294,1,Low,6.910000000000025,1,6,18
773,0.0,0.0,96,1,5,10,2012,294,1,Low,7.1299999999999955,1,2,3
773,0.0,0.0,96,1,5,10,2012,294,1,Low,7.1299999999999955,1,6,13
589,0.0,0.0,96,2,5,10,2012,294,1,Low,7.230000000000018,1,2,11
432,0.0,0.0,96,3,5,10,2012,294,1,Low,7.470000000000027,1,2,11
432,0.0,0.0,96,3,5,10,2012,294,1,Low,7.470000000000027,1,5,17
401,0.0,0.0,96,4,5,10,2012,294,1,Low,7.760000000000048,1,5,17
401,0.0,0.0,96,4,5,10,2012,294,1,Low,7.760000000000048,1,2,3
401,0.0,0.0,96,4,5,10,2012,294,1,Low,7.760000000000048,1,6,13
759,0.0,0.0,96,5,5,10,2012,294,1,Low,7.810000000000002,1,6,13
759,0.0,0.0,96,5,5,10,2012,294,1,Low,7.810000000000002,1,5,17
759,0.0,0.0,96,5,5,10,2012,294,1,Low,7.810000000000002,1,2,3
1313,0.0,0.0,96,6,5,10,2012,294,1,Low,7.980000000000018,1,6,13
1313,0.0,0.0,96,6,5,10,2012,294,1,Low,7.980000000000018,1,5,17
1313,0.0,0.0,96,6,5,10,2012,294,1,Low,7.980000000000018,1,2,11
1824,0.0,0.0,100,7,5,10,2012,294,1,Low,8.129999999999995,1,6,13
1824,0.0,0.0,100,7,5,10,2012,294,1,Low,8.129999999999995,1,5,17
1824,0.0,0.0,100,7,5,10,2012,294,1,Low,8.129999999999995,1,2,3
2787,0.0,0.0,100,8,5,10,2012,294,1,Low,8.04000000000002,1,6,13
2787,0.0,0.0,100,8,5,10,2012,294,1,Low,8.04000000000002,1,5,17
2787,0.0,0.0,100,8,5,10,2012,294,1,Low,8.04000000000002,1,2,3
3713,0.0,0.0,100,9,5,10,2012,294,1,Medium,8.550000000000011,1,6,13
3713,0.0,0.0,100,9,5,10,2012,294,1,Medium,8.550000000000011,1,2,3
3713,0.0,0.0,100,9,5,10,2012,294,1,Medium,8.550000000000011,1,5,17
3713,0.0,0.0,100,9,5,10,2012,294,1,Medium,8.550000000000011,1,2,11
3815,0.0,0.0,100,10,5,10,2012,294,1,Medium,8.870000000000005,1,6,13
3815,0.0,0.0,100,10,5,10,2012,294,1,Medium,8.870000000000005,1,2,3
3815,0.0,0.0,100,10,5,10,2012,294,1,Medium,8.870000000000005,1,5,17
3815,0.0,0.0,100,10,5,10,2012,294,1,Medium,8.870000000000005,1,6,18
4339,0.0,0.0,100,11,5,10,2012,294,1,Medium,9.200000000000045,1,6,13
4339,0.0,0.0,100,11,5,10,2012,294,1,Medium,9.200000000000045,1,5,17
4339,0.0,0.0,100,11,5,10,2012,294,1,Medium,9.200000000000045,1,2,3
4613,0.0,0.0,100,12,5,10,2012,294,1,Medium,9.560000000000002,1,6,9
4613,0.0,0.0,100,12,5,10,2012,294,1,Medium,9.560000000000002,1,5,17
4613,0.0,0.0,100,12,5,10,2012,294,1,Medium,9.560000000000002,1,6,13
4613,0.0,0.0,100,12,5,10,2012,294,1,Medium,9.560000000000002,1,6,18
4507,0.0,0.0,48,13,5,10,2012,294,1,Medium,10.160000000000025,1,6,13
4452,0.0,0.0,90,14,5,10,2012,294,1,Medium,10.640000000000043,1,1,19
4636,0.0,0.0,75,15,5,10,2012,294,1,Medium,11.050000000000011,1,1,2
4810,0.0,0.0,90,16,5,10,2012,294,1,Medium,11.170000000000016,1,1,19
5125,0.0,0.0,75,17,5,10,2012,294,1,Medium,10.980000000000018,1,1,2
4337,0.0,0.0,40,18,5,10,2012,294,1,Medium,9.990000000000009,1,1,24
3644,0.0,0.0,40,19,5,10,2012,294,1,Medium,8.25,1,1,24
3107,0.0,0.0,20,20,5,10,2012,294,1,Medium,7.32000000000005,1,1,4
2929,0.0,0.0,20,21,5,10,2012,294,1,Low,6.3700000000000045,1,1,4
2865,0.0,0.0,48,22,5,10,2012,294,1,Low,5.7000000000000455,1,5,17
2340,0.0,0.0,48,23,5,10,2012,294,1,Low,4.970000000000027,1,3,5
1372,0.0,0.0,48,0,6,10,2012,295,1,Low,4.7900000000000205,1,5,17
1928,0.0,0.0,60,8,6,10,2012,295,1,Low,2.7800000000000296,1,3,5
1928,0.0,0.0,60,8,6,10,2012,295,1,Low,2.7800000000000296,1,5,17
4695,0.0,0.0,75,17,6,10,2012,295,1,Medium,10.939999999999998,1,1,2
4335,0.0,0.0,75,18,6,10,2012,295,1,Medium,9.450000000000045,1,1,2
1583,0.0,0.0,90,22,6,10,2012,295,1,Low,8.57000000000005,1,1,19
959,0.0,0.0,90,23,6,10,2012,295,1,Low,8.110000000000014,1,1,19
498,0.0,0.0,75,0,0,10,2012,296,0,Low,8.140000000000043,1,1,2
306,0.0,0.0,75,1,0,10,2012,296,0,Low,7.860000000000014,1,1,2
259,0.0,0.0,40,2,0,10,2012,296,0,Low,7.420000000000016,1,1,24
324,0.0,0.0,75,3,0,10,2012,296,0,Low,7.390000000000043,1,1,2
806,0.0,0.0,8,4,0,10,2012,296,0,Low,6.220000000000027,1,5,17
2622,0.0,0.0,8,5,0,10,2012,296,0,Low,6.03000000000003,1,5,17
5456,0.0,0.0,8,6,0,10,2012,296,0,Medium,5.900000000000034,1,5,17
4324,0.0,0.0,38,10,0,10,2012,296,0,Medium,9.550000000000011,1,0,27
4378,0.0,0.0,40,11,0,10,2012,296,0,Medium,13.020000000000039,1,1,24
4639,0.0,0.0,75,12,0,10,2012,296,0,Medium,15.460000000000036,1,1,2
4546,0.0,0.0,20,13,0,10,2012,296,0,Medium,17.439999999999998,1,1,4
5006,0.0,0.0,75,14,0,10,2012,296,0,Medium,19.060000000000002,1,1,2
5361,0.0,0.0,75,15,0,10,2012,296,0,Medium,20.410000000000025,1,1,2
6101,0.0,0.0,40,16,0,10,2012,296,0,High,20.28000000000003,1,1,24
5781,0.0,0.0,40,17,0,10,2012,296,0,Medium,20.25,1,1,24
4272,0.0,0.0,20,18,0,10,2012,296,0,Medium,18.32000000000005,1,1,4
3091,0.0,0.0,20,19,0,10,2012,296,0,Medium,16.02000000000004,1,1,4
2434,0.0,0.0,1,20,0,10,2012,296,0,Low,14.129999999999995,1,0,27
1984,0.0,0.0,1,21,0,10,2012,296,0,Low,12.950000000000045,1,0,27
1383,0.0,0.0,75,22,0,10,2012,296,0,Low,12.300000000000011,1,1,2
959,0.0,0.0,90,23,0,10,2012,296,0,Low,12.180000000000007,1,1,19
511,0.0,0.0,90,0,1,10,2012,297,0,Low,11.920000000000016,1,1,19
346,0.0,0.0,90,1,1,10,2012,297,0,Low,11.430000000000007,1,1,19
253,0.0,0.0,75,2,1,10,2012,297,0,Low,10.730000000000018,1,1,2
349,0.0,0.0,75,3,1,10,2012,297,0,Low,10.400000000000034,1,1,2
807,0.0,0.0,20,4,1,10,2012,297,0,Low,9.700000000000045,1,1,4
2669,0.0,0.0,20,5,1,10,2012,297,0,Low,9.270000000000039,1,1,4
5210,0.0,0.0,75,6,1,10,2012,297,0,Medium,8.980000000000018,1,1,2
6083,0.0,0.0,40,7,1,10,2012,297,0,High,8.700000000000045,1,1,24
5790,0.0,0.0,20,8,1,10,2012,297,0,Medium,8.700000000000045,1,1,4
5484,0.0,0.0,75,9,1,10,2012,297,0,Medium,9.920000000000016,1,1,2
4407,0.0,0.0,90,10,1,10,2012,297,0,Medium,11.379999999999995,1,1,19
4725,0.0,0.0,75,11,1,10,2012,297,0,Medium,12.450000000000045,1,1,2
4826,0.0,0.0,90,12,1,10,2012,297,0,Medium,13.480000000000018,1,1,19
4945,0.0,0.0,99,13,1,10,2012,297,0,Medium,13.600000000000023,1,6,18
5065,0.0,0.0,90,14,1,10,2012,297,0,Medium,14.82000000000005,1,1,19
5618,0.0,0.0,99,15,1,10,2012,297,0,Medium,15.390000000000043,1,10,21
6094,0.0,0.0,90,16,1,10,2012,297,0,High,15.57000000000005,1,1,19
5844,0.0,0.0,90,17,1,10,2012,297,0,Medium,15.379999999999995,1,1,19
4649,0.0,0.0,90,18,1,10,2012,297,0,Medium,15.010000000000048,1,1,19
3180,0.0,0.0,90,19,1,10,2012,297,0,Medium,14.439999999999998,1,1,19
2963,0.0,0.0,90,20,1,10,2012,297,0,Low,14.060000000000002,1,1,19
2450,0.0,0.0,90,21,1,10,2012,297,0,Low,13.140000000000043,1,1,19
1613,0.0,0.0,90,22,1,10,2012,297,0,Low,12.550000000000011,1,1,19
1021,0.0,0.0,90,23,1,10,2012,297,0,Low,12.460000000000036,1,1,19
580,0.0,0.0,99,0,2,10,2012,298,0,Low,12.220000000000027,1,2,11
580,0.0,0.0,99,0,2,10,2012,298,0,Low,12.220000000000027,1,5,17
298,0.0,0.0,90,1,2,10,2012,298,0,Low,12.360000000000014,1,1,19
261,0.0,0.0,100,2,2,10,2012,298,0,Low,12.450000000000045,1,4,7
408,0.0,0.0,100,3,2,10,2012,298,0,Low,12.840000000000032,1,5,17
408,0.0,0.0,100,3,2,10,2012,298,0,Low,12.840000000000032,1,4,7
793,0.0,0.0,100,4,2,10,2012,298,0,Low,12.79000000000002,1,5,17
793,0.0,0.0,100,4,2,10,2012,298,0,Low,12.79000000000002,1,10,21
2643,0.0,0.0,90,5,2,10,2012,298,0,Low,12.82000000000005,1,5,17
2643,0.0,0.0,90,5,2,10,2012,298,0,Low,12.82000000000005,1,6,13
2643,0.0,0.0,90,5,2,10,2012,298,0,Low,12.82000000000005,1,10,21
5593,0.0,0.0,90,6,2,10,2012,298,0,Medium,12.580000000000041,1,5,17
5593,0.0,0.0,90,6,2,10,2012,298,0,Medium,12.580000000000041,1,10,35
5593,0.0,0.0,90,6,2,10,2012,298,0,Medium,12.580000000000041,1,6,18
5593,0.0,0.0,90,6,2,10,2012,298,0,Medium,12.580000000000041,1,10,21
5722,0.0,0.0,90,7,2,10,2012,298,0,Medium,12.350000000000023,1,6,13
5722,0.0,0.0,90,7,2,10,2012,298,0,Medium,12.350000000000023,1,5,17
5607,0.0,0.0,90,8,2,10,2012,298,0,Medium,12.400000000000034,1,2,11
5607,0.0,0.0,90,8,2,10,2012,298,0,Medium,12.400000000000034,1,5,17
5607,0.0,0.0,90,8,2,10,2012,298,0,Medium,12.400000000000034,1,6,13
5607,0.0,0.0,90,8,2,10,2012,298,0,Medium,12.400000000000034,1,10,21
5492,0.0,0.0,90,9,2,10,2012,298,0,Medium,12.78000000000003,1,2,11
5492,0.0,0.0,90,9,2,10,2012,298,0,Medium,12.78000000000003,1,5,17
5492,0.0,0.0,90,9,2,10,2012,298,0,Medium,12.78000000000003,1,6,18
4542,0.0,0.0,90,10,2,10,2012,298,0,Medium,13.189999999999998,1,5,17
4720,0.0,0.0,90,11,2,10,2012,298,0,Medium,13.670000000000016,1,5,17
4720,0.0,0.0,90,11,2,10,2012,298,0,Medium,13.670000000000016,1,3,5
4982,0.0,0.0,90,12,2,10,2012,298,0,Medium,15.210000000000036,1,5,17
4982,0.0,0.0,90,12,2,10,2012,298,0,Medium,15.210000000000036,1,4,7
4982,0.0,0.0,90,12,2,10,2012,298,0,Medium,15.210000000000036,1,3,5
5032,0.0,0.0,90,13,2,10,2012,298,0,Medium,15.930000000000007,1,4,7
5032,0.0,0.0,90,13,2,10,2012,298,0,Medium,15.930000000000007,1,5,17
5032,0.0,0.0,90,13,2,10,2012,298,0,Medium,15.930000000000007,1,3,5
5212,0.0,0.0,90,14,2,10,2012,298,0,Medium,16.730000000000018,1,5,17
5212,0.0,0.0,90,14,2,10,2012,298,0,Medium,16.730000000000018,1,4,7
5661,0.0,0.0,90,15,2,10,2012,298,0,Medium,17.090000000000032,1,5,17
5661,0.0,0.0,90,15,2,10,2012,298,0,Medium,17.090000000000032,1,4,7
5661,0.0,0.0,90,15,2,10,2012,298,0,Medium,17.090000000000032,1,6,18
5812,0.0,0.0,90,16,2,10,2012,298,0,Medium,16.860000000000014,1,5,17
5855,0.0,0.0,90,17,2,10,2012,298,0,Medium,16.470000000000027,1,4,7
5855,0.0,0.0,90,17,2,10,2012,298,0,Medium,16.470000000000027,1,5,17
4416,0.0,0.0,90,18,2,10,2012,298,0,Medium,16.460000000000036,1,4,7
4416,0.0,0.0,90,18,2,10,2012,298,0,Medium,16.460000000000036,1,5,17
3118,0.0,0.0,90,19,2,10,2012,298,0,Medium,15.910000000000025,1,5,17
2877,0.0,0.0,75,20,2,10,2012,298,0,Low,15.189999999999998,1,4,7
2877,0.0,0.0,75,20,2,10,2012,298,0,Low,15.189999999999998,1,5,17
2498,0.0,0.0,20,21,2,10,2012,298,0,Low,13.910000000000025,1,5,17
1701,0.0,0.0,75,22,2,10,2012,298,0,Low,14.260000000000048,1,5,17
1028,0.0,0.0,90,23,2,10,2012,298,0,Low,14.370000000000005,1,5,17
578,0.0,0.0,90,0,3,10,2012,299,0,Low,14.660000000000025,1,5,17
354,0.0,0.0,75,1,3,10,2012,299,0,Low,14.140000000000043,1,5,17
272,0.0,0.0,90,2,3,10,2012,299,0,Low,14.080000000000041,1,5,17
370,0.0,0.0,90,3,3,10,2012,299,0,Low,13.29000000000002,1,5,17
809,0.0,0.0,90,4,3,10,2012,299,0,Low,12.170000000000016,1,5,17
809,0.0,0.0,90,4,3,10,2012,299,0,Low,12.170000000000016,1,3,5
2641,0.0,0.0,90,5,3,10,2012,299,0,Low,12.28000000000003,1,5,17
4957,0.0,0.0,75,6,3,10,2012,299,0,Medium,12.379999999999995,1,5,17
6036,0.0,0.0,90,7,3,10,2012,299,0,High,12.050000000000011,1,5,17
6036,0.0,0.0,90,7,3,10,2012,299,0,High,12.050000000000011,1,3,5
5309,0.0,0.0,90,8,3,10,2012,299,0,Medium,11.870000000000005,1,5,17
4438,0.0,0.0,90,10,3,10,2012,299,0,Medium,13.28000000000003,1,5,17
4723,0.0,0.0,90,11,3,10,2012,299,0,Medium,14.210000000000036,1,5,17
4879,0.0,0.0,90,12,3,10,2012,299,0,Medium,14.450000000000045,1,5,17
5062,0.0,0.0,90,13,3,10,2012,299,0,Medium,14.140000000000043,1,1,19
5450,0.0,0.0,90,14,3,10,2012,299,0,Medium,13.260000000000048,1,6,13
5450,0.0,0.0,90,14,3,10,2012,299,0,Medium,13.260000000000048,1,5,17
5450,0.0,0.0,90,14,3,10,2012,299,0,Medium,13.260000000000048,1,2,11
5450,0.0,0.0,90,14,3,10,2012,299,0,Medium,13.260000000000048,1,2,3
5888,0.0,0.0,90,15,3,10,2012,299,0,Medium,12.650000000000034,1,2,11
5888,0.0,0.0,90,15,3,10,2012,299,0,Medium,12.650000000000034,1,5,17
5888,0.0,0.0,90,15,3,10,2012,299,0,Medium,12.650000000000034,1,6,13
5888,0.0,0.0,90,15,3,10,2012,299,0,Medium,12.650000000000034,1,2,3
5888,0.0,0.0,90,15,3,10,2012,299,0,Medium,12.650000000000034,1,6,18
6473,0.0,0.0,90,16,3,10,2012,299,0,High,12.140000000000043,1,6,13
6473,0.0,0.0,90,16,3,10,2012,299,0,High,12.140000000000043,1,5,17
6473,0.0,0.0,90,16,3,10,2012,299,0,High,12.140000000000043,1,2,11
6488,0.0,0.0,90,17,3,10,2012,299,0,High,11.620000000000005,1,6,18
6488,0.0,0.0,90,17,3,10,2012,299,0,High,11.620000000000005,1,5,17
6488,0.0,0.0,90,17,3,10,2012,299,0,High,11.620000000000005,1,6,13
5351,0.0,0.0,90,18,3,10,2012,299,0,Medium,11.140000000000043,1,2,11
5351,0.0,0.0,90,18,3,10,2012,299,0,Medium,11.140000000000043,1,5,17
5351,0.0,0.0,90,18,3,10,2012,299,0,Medium,11.140000000000043,1,6,18
5351,0.0,0.0,90,18,3,10,2012,299,0,Medium,11.140000000000043,1,6,13
3500,0.0,0.0,90,19,3,10,2012,299,0,Medium,10.640000000000043,1,2,11
3500,0.0,0.0,90,19,3,10,2012,299,0,Medium,10.640000000000043,1,5,17
3500,0.0,0.0,90,19,3,10,2012,299,0,Medium,10.640000000000043,1,6,13
2856,0.0,0.0,90,20,3,10,2012,299,0,Low,10.29000000000002,1,6,13
2856,0.0,0.0,90,20,3,10,2012,299,0,Low,10.29000000000002,1,5,17
2856,0.0,0.0,90,20,3,10,2012,299,0,Low,10.29000000000002,1,2,3
2587,0.0,0.0,90,21,3,10,2012,299,0,Low,10.07000000000005,1,6,18
2587,0.0,0.0,90,21,3,10,2012,299,0,Low,10.07000000000005,1,5,17
2587,0.0,0.0,90,21,3,10,2012,299,0,Low,10.07000000000005,1,2,11
1979,0.0,0.0,90,22,3,10,2012,299,0,Low,9.670000000000016,1,1,19
1284,0.0,0.0,90,23,3,10,2012,299,0,Low,8.980000000000018,1,1,19
665,0.0,0.0,90,0,4,10,2012,300,0,Low,7.900000000000034,1,6,13
665,0.0,0.0,90,0,4,10,2012,300,0,Low,7.900000000000034,1,6,18
665,0.0,0.0,90,0,4,10,2012,300,0,Low,7.900000000000034,1,2,11
432,0.0,0.0,90,1,4,10,2012,300,0,Low,7.2900000000000205,1,2,3
432,0.0,0.0,90,1,4,10,2012,300,0,Low,7.2900000000000205,1,6,13
326,0.0,0.0,90,2,4,10,2012,300,0,Low,6.920000000000016,1,6,13
326,0.0,0.0,90,2,4,10,2012,300,0,Low,6.920000000000016,1,5,17
326,0.0,0.0,90,2,4,10,2012,300,0,Low,6.920000000000016,1,2,11
380,0.0,0.0,90,3,4,10,2012,300,0,Low,6.390000000000043,1,6,13
380,0.0,0.0,90,3,4,10,2012,300,0,Low,6.390000000000043,1,5,17
